200,2021-04-14 18:01:17.438660,2021-04-14 18:01:21.614629
200,2021-04-14 18:01:17.463659,2021-04-14 18:01:21.613626
200,2021-04-14 18:01:17.476660,2021-04-14 18:01:21.614629
200,2021-04-14 18:01:17.471659,2021-04-14 18:01:21.615625
200,2021-04-14 18:01:17.476660,2021-04-14 18:01:21.615625
200,2021-04-14 18:01:17.456659,2021-04-14 18:01:21.615625
200,2021-04-14 18:01:17.627659,2021-04-14 18:01:21.615625
200,2021-04-14 18:01:17.483660,2021-04-14 18:01:21.615625
200,2021-04-14 18:01:17.679658,2021-04-14 18:01:21.615625
200,2021-04-14 18:01:17.478660,2021-04-14 18:01:21.616626
200,2021-04-14 18:01:17.471659,2021-04-14 18:01:21.616626
200,2021-04-14 18:01:17.465659,2021-04-14 18:01:21.616626
200,2021-04-14 18:01:17.475659,2021-04-14 18:01:21.617625
200,2021-04-14 18:01:17.536659,2021-04-14 18:01:21.617625
200,2021-04-14 18:01:17.476660,2021-04-14 18:01:21.617625
200,2021-04-14 18:01:17.572658,2021-04-14 18:01:21.617625
200,2021-04-14 18:01:17.453660,2021-04-14 18:01:21.617625
200,2021-04-14 18:01:17.476660,2021-04-14 18:01:21.618629
200,2021-04-14 18:01:17.464659,2021-04-14 18:01:21.618629
200,2021-04-14 18:01:17.546659,2021-04-14 18:01:21.618629
200,2021-04-14 18:01:17.468659,2021-04-14 18:01:21.619626
200,2021-04-14 18:01:17.569658,2021-04-14 18:01:21.619626
200,2021-04-14 18:01:17.676659,2021-04-14 18:01:21.619626
200,2021-04-14 18:01:17.502660,2021-04-14 18:01:21.620628
200,2021-04-14 18:01:17.595658,2021-04-14 18:01:21.620628
200,2021-04-14 18:01:17.442661,2021-04-14 18:01:21.621635
200,2021-04-14 18:01:17.475659,2021-04-14 18:01:21.622625
200,2021-04-14 18:01:17.675658,2021-04-14 18:01:21.622625
200,2021-04-14 18:01:17.479660,2021-04-14 18:01:21.622625
200,2021-04-14 18:01:17.441661,2021-04-14 18:01:21.622625
200,2021-04-14 18:01:17.581659,2021-04-14 18:01:21.622625
200,2021-04-14 18:01:17.678658,2021-04-14 18:01:21.623626
200,2021-04-14 18:01:17.643659,2021-04-14 18:01:21.624628
200,2021-04-14 18:01:17.472659,2021-04-14 18:01:21.624628
200,2021-04-14 18:01:17.445659,2021-04-14 18:01:21.624628
200,2021-04-14 18:01:17.583657,2021-04-14 18:01:21.625627
200,2021-04-14 18:01:17.601658,2021-04-14 18:01:21.625627
200,2021-04-14 18:01:17.633658,2021-04-14 18:01:21.626627
200,2021-04-14 18:01:17.478660,2021-04-14 18:01:21.626627
200,2021-04-14 18:01:17.638658,2021-04-14 18:01:21.626627
200,2021-04-14 18:01:17.599658,2021-04-14 18:01:21.627627
200,2021-04-14 18:01:17.590658,2021-04-14 18:01:21.627627
200,2021-04-14 18:01:17.484659,2021-04-14 18:01:21.627627
200,2021-04-14 18:01:17.674658,2021-04-14 18:01:21.627627
200,2021-04-14 18:01:17.711660,2021-04-14 18:01:21.628626
200,2021-04-14 18:01:17.641658,2021-04-14 18:01:21.628626
200,2021-04-14 18:01:17.639658,2021-04-14 18:01:21.629625
200,2021-04-14 18:01:17.479660,2021-04-14 18:01:21.629625
200,2021-04-14 18:01:17.676659,2021-04-14 18:01:21.630626
200,2021-04-14 18:01:17.602659,2021-04-14 18:01:21.630626
200,2021-04-14 18:01:17.541659,2021-04-14 18:01:21.630626
200,2021-04-14 18:01:17.682658,2021-04-14 18:01:21.629625
200,2021-04-14 18:01:17.624658,2021-04-14 18:01:21.631626
200,2021-04-14 18:01:17.637658,2021-04-14 18:01:21.631626
200,2021-04-14 18:01:17.445659,2021-04-14 18:01:21.632625
200,2021-04-14 18:01:17.584658,2021-04-14 18:01:21.631626
200,2021-04-14 18:01:17.470659,2021-04-14 18:01:21.632625
200,2021-04-14 18:01:17.567658,2021-04-14 18:01:21.633625
200,2021-04-14 18:01:17.673658,2021-04-14 18:01:21.633625
200,2021-04-14 18:01:17.639658,2021-04-14 18:01:21.633625
200,2021-04-14 18:01:17.473659,2021-04-14 18:01:21.634626
200,2021-04-14 18:01:17.463659,2021-04-14 18:01:21.634626
200,2021-04-14 18:01:17.461660,2021-04-14 18:01:21.634626
200,2021-04-14 18:01:17.669658,2021-04-14 18:01:21.634626
200,2021-04-14 18:01:17.471659,2021-04-14 18:01:21.636626
200,2021-04-14 18:01:17.541659,2021-04-14 18:01:21.636626
200,2021-04-14 18:01:17.630658,2021-04-14 18:01:21.637625
200,2021-04-14 18:01:17.562658,2021-04-14 18:01:21.637625
200,2021-04-14 18:01:17.471659,2021-04-14 18:01:21.637625
200,2021-04-14 18:01:17.467660,2021-04-14 18:01:21.637625
200,2021-04-14 18:01:17.441661,2021-04-14 18:01:21.637625
200,2021-04-14 18:01:17.468659,2021-04-14 18:01:21.639626
200,2021-04-14 18:01:17.653658,2021-04-14 18:01:21.638627
200,2021-04-14 18:01:17.467660,2021-04-14 18:01:21.639626
200,2021-04-14 18:01:17.471659,2021-04-14 18:01:21.639626
200,2021-04-14 18:01:17.628659,2021-04-14 18:01:21.640627
200,2021-04-14 18:01:17.457659,2021-04-14 18:01:21.640627
200,2021-04-14 18:01:17.664658,2021-04-14 18:01:21.641626
200,2021-04-14 18:01:17.640658,2021-04-14 18:01:21.641626
200,2021-04-14 18:01:17.617658,2021-04-14 18:01:21.642625
200,2021-04-14 18:01:17.446659,2021-04-14 18:01:21.642625
200,2021-04-14 18:01:17.456659,2021-04-14 18:01:21.643626
200,2021-04-14 18:01:17.587658,2021-04-14 18:01:21.643626
200,2021-04-14 18:01:17.471659,2021-04-14 18:01:21.644626
200,2021-04-14 18:01:17.598657,2021-04-14 18:01:21.645625
200,2021-04-14 18:01:17.516659,2021-04-14 18:01:21.645625
200,2021-04-14 18:01:17.613658,2021-04-14 18:01:21.645625
200,2021-04-14 18:01:17.434660,2021-04-14 18:01:21.647625
200,2021-04-14 18:01:17.440661,2021-04-14 18:01:21.647625
200,2021-04-14 18:01:17.642658,2021-04-14 18:01:21.649625
200,2021-04-14 18:01:17.640658,2021-04-14 18:01:21.649625
200,2021-04-14 18:01:17.580659,2021-04-14 18:01:21.649625
200,2021-04-14 18:01:17.582658,2021-04-14 18:01:21.649625
200,2021-04-14 18:01:17.459659,2021-04-14 18:01:21.651626
200,2021-04-14 18:01:17.619658,2021-04-14 18:01:21.652625
200,2021-04-14 18:01:17.639658,2021-04-14 18:01:21.653627
200,2021-04-14 18:01:17.632659,2021-04-14 18:01:21.654626
200,2021-04-14 18:01:17.440661,2021-04-14 18:01:21.655626
200,2021-04-14 18:01:17.636658,2021-04-14 18:01:21.655626
200,2021-04-14 18:01:17.639658,2021-04-14 18:01:21.656626
200,2021-04-14 18:01:17.464659,2021-04-14 18:01:21.656626
200,2021-04-14 18:01:17.633658,2021-04-14 18:01:21.656626
200,2021-04-14 18:01:17.536659,2021-04-14 18:01:21.657626
200,2021-04-14 18:01:17.631658,2021-04-14 18:01:21.657626
200,2021-04-14 18:01:17.572658,2021-04-14 18:01:21.657626
200,2021-04-14 18:01:17.598657,2021-04-14 18:01:21.658626
200,2021-04-14 18:01:17.592659,2021-04-14 18:01:21.658626
200,2021-04-14 18:01:17.610660,2021-04-14 18:01:21.659626
200,2021-04-14 18:01:17.605658,2021-04-14 18:01:21.660625
200,2021-04-14 18:01:17.616658,2021-04-14 18:01:21.661625
200,2021-04-14 18:01:17.634659,2021-04-14 18:01:21.661625
200,2021-04-14 18:01:17.629659,2021-04-14 18:01:21.662625
200,2021-04-14 18:01:17.649659,2021-04-14 18:01:21.662625
200,2021-04-14 18:01:17.662659,2021-04-14 18:01:21.663625
200,2021-04-14 18:01:17.674658,2021-04-14 18:01:21.663625
200,2021-04-14 18:01:17.538659,2021-04-14 18:01:21.664626
200,2021-04-14 18:01:17.673658,2021-04-14 18:01:21.664626
200,2021-04-14 18:01:17.478660,2021-04-14 18:01:21.665626
200,2021-04-14 18:01:17.672657,2021-04-14 18:01:21.667625
200,2021-04-14 18:01:17.661662,2021-04-14 18:01:21.668626
200,2021-04-14 18:01:17.676659,2021-04-14 18:01:21.668626
200,2021-04-14 18:01:17.611658,2021-04-14 18:01:21.669626
200,2021-04-14 18:01:17.648659,2021-04-14 18:01:21.670625
200,2021-04-14 18:01:17.664658,2021-04-14 18:01:21.671624
200,2021-04-14 18:01:17.463659,2021-04-14 18:01:21.673625
200,2021-04-14 18:01:17.609658,2021-04-14 18:01:21.674626
200,2021-04-14 18:01:17.641658,2021-04-14 18:01:21.687626
200,2021-04-14 18:01:17.617658,2021-04-14 18:01:21.688625
200,2021-04-14 18:01:17.637658,2021-04-14 18:01:21.689626
200,2021-04-14 18:01:17.472659,2021-04-14 18:01:21.690624
200,2021-04-14 18:01:17.483660,2021-04-14 18:01:21.695624
200,2021-04-14 18:01:17.516659,2021-04-14 18:01:21.696624
200,2021-04-14 18:01:17.467660,2021-04-14 18:01:21.697624
200,2021-04-14 18:01:17.638658,2021-04-14 18:01:21.699625
200,2021-04-14 18:01:17.669658,2021-04-14 18:01:21.700625
200,2021-04-14 18:01:17.712657,2021-04-14 18:01:21.700625
200,2021-04-14 18:01:17.710658,2021-04-14 18:01:21.701624
200,2021-04-14 18:01:17.537659,2021-04-14 18:01:21.702625
200,2021-04-14 18:01:17.714656,2021-04-14 18:01:21.703626
200,2021-04-14 18:01:17.478660,2021-04-14 18:01:21.744625
200,2021-04-14 18:01:17.437660,2021-04-14 18:01:21.746625
200,2021-04-14 18:01:17.470659,2021-04-14 18:01:21.760625
200,2021-04-14 18:01:17.466660,2021-04-14 18:01:21.776624
200,2021-04-14 18:01:17.531660,2021-04-14 18:01:21.787623
200,2021-04-14 18:01:17.480659,2021-04-14 18:01:21.791624
200,2021-04-14 18:01:17.446659,2021-04-14 18:01:21.829624
200,2021-04-14 18:01:17.473659,2021-04-14 18:01:21.852624
200,2021-04-14 18:01:17.560659,2021-04-14 18:01:21.892623
200,2021-04-14 18:01:17.618658,2021-04-14 18:01:21.894623
200,2021-04-14 18:01:17.436660,2021-04-14 18:01:21.896623
200,2021-04-14 18:01:17.474658,2021-04-14 18:01:21.926624
200,2021-04-14 18:01:17.474658,2021-04-14 18:01:21.926624
200,2021-04-14 18:01:17.475659,2021-04-14 18:01:21.952623
200,2021-04-14 18:01:17.632659,2021-04-14 18:01:21.994623
200,2021-04-14 18:01:17.425661,2021-04-14 18:01:22.019623
200,2021-04-14 18:01:17.499659,2021-04-14 18:01:22.031622
200,2021-04-14 18:01:17.441661,2021-04-14 18:01:22.058621
200,2021-04-14 18:01:17.629659,2021-04-14 18:01:22.087622
200,2021-04-14 18:01:17.634659,2021-04-14 18:01:22.087622
200,2021-04-14 18:01:17.578659,2021-04-14 18:01:22.129620
200,2021-04-14 18:01:17.621659,2021-04-14 18:01:22.129620
200,2021-04-14 18:01:17.591658,2021-04-14 18:01:22.138621
200,2021-04-14 18:01:17.603658,2021-04-14 18:01:22.160621
200,2021-04-14 18:01:17.547659,2021-04-14 18:01:22.161622
200,2021-04-14 18:01:17.585658,2021-04-14 18:01:22.164623
200,2021-04-14 18:01:17.659658,2021-04-14 18:01:22.175620
200,2021-04-14 18:01:17.628659,2021-04-14 18:01:22.187620
200,2021-04-14 18:01:17.480659,2021-04-14 18:01:22.188623
200,2021-04-14 18:01:17.630658,2021-04-14 18:01:22.208620
200,2021-04-14 18:01:17.629659,2021-04-14 18:01:22.210621
200,2021-04-14 18:01:17.629659,2021-04-14 18:01:22.211620
200,2021-04-14 18:01:17.710658,2021-04-14 18:01:22.211620
200,2021-04-14 18:01:17.470659,2021-04-14 18:01:22.217621
200,2021-04-14 18:01:17.576659,2021-04-14 18:01:22.223620
200,2021-04-14 18:01:17.574657,2021-04-14 18:01:22.224622
200,2021-04-14 18:01:17.632659,2021-04-14 18:01:22.234620
200,2021-04-14 18:01:17.469659,2021-04-14 18:01:22.234620
200,2021-04-14 18:01:17.444659,2021-04-14 18:01:22.261621
200,2021-04-14 18:01:17.439660,2021-04-14 18:01:22.262621
200,2021-04-14 18:01:17.615658,2021-04-14 18:01:22.284619
200,2021-04-14 18:01:17.563658,2021-04-14 18:01:22.299620
200,2021-04-14 18:01:17.551659,2021-04-14 18:01:22.300619
200,2021-04-14 18:01:17.623659,2021-04-14 18:01:22.301619
200,2021-04-14 18:01:17.433660,2021-04-14 18:01:22.301619
200,2021-04-14 18:01:17.599658,2021-04-14 18:01:22.313621
200,2021-04-14 18:01:17.476660,2021-04-14 18:01:22.339619
200,2021-04-14 18:01:17.787658,2021-04-14 18:01:22.362620
200,2021-04-14 18:01:17.627659,2021-04-14 18:01:22.410618
200,2021-04-14 18:01:17.864656,2021-04-14 18:01:22.421619
200,2021-04-14 18:01:17.580659,2021-04-14 18:01:22.430620
200,2021-04-14 18:01:17.618658,2021-04-14 18:01:22.430620
200,2021-04-14 18:01:17.685659,2021-04-14 18:01:22.438618
200,2021-04-14 18:01:17.686659,2021-04-14 18:01:22.440620
200,2021-04-14 18:01:17.622659,2021-04-14 18:01:22.455619
200,2021-04-14 18:01:17.828657,2021-04-14 18:01:22.455619
200,2021-04-14 18:01:17.466660,2021-04-14 18:01:22.461619
200,2021-04-14 18:01:17.475659,2021-04-14 18:01:22.463618
200,2021-04-14 18:01:17.645659,2021-04-14 18:01:22.464619
200,2021-04-14 18:01:17.475659,2021-04-14 18:01:22.464619
200,2021-04-14 18:01:17.438660,2021-04-14 18:01:22.469619
200,2021-04-14 18:01:17.599658,2021-04-14 18:01:22.470618
200,2021-04-14 18:01:17.612658,2021-04-14 18:01:22.478619
200,2021-04-14 18:01:17.802658,2021-04-14 18:01:22.479620
200,2021-04-14 18:01:17.479660,2021-04-14 18:01:22.479620
200,2021-04-14 18:01:17.792659,2021-04-14 18:01:22.480618
200,2021-04-14 18:01:17.792659,2021-04-14 18:01:22.481618
200,2021-04-14 18:01:17.616658,2021-04-14 18:01:22.482618
200,2021-04-14 18:01:17.598657,2021-04-14 18:01:22.483620
200,2021-04-14 18:01:17.631658,2021-04-14 18:01:22.483620
200,2021-04-14 18:01:17.559658,2021-04-14 18:01:22.485620
200,2021-04-14 18:01:17.624658,2021-04-14 18:01:22.485620
200,2021-04-14 18:01:17.647660,2021-04-14 18:01:22.490618
200,2021-04-14 18:01:17.650658,2021-04-14 18:01:22.492621
200,2021-04-14 18:01:17.839656,2021-04-14 18:01:22.501620
200,2021-04-14 18:01:17.617658,2021-04-14 18:01:22.503618
200,2021-04-14 18:01:17.613658,2021-04-14 18:01:22.505618
200,2021-04-14 18:01:17.612658,2021-04-14 18:01:22.517618
200,2021-04-14 18:01:17.681658,2021-04-14 18:01:22.518620
200,2021-04-14 18:01:17.536659,2021-04-14 18:01:22.519618
200,2021-04-14 18:01:17.841656,2021-04-14 18:01:22.521619
200,2021-04-14 18:01:17.617658,2021-04-14 18:01:22.521619
200,2021-04-14 18:01:17.692658,2021-04-14 18:01:22.522619
200,2021-04-14 18:01:17.780657,2021-04-14 18:01:22.523619
200,2021-04-14 18:01:17.772656,2021-04-14 18:01:22.525618
200,2021-04-14 18:01:17.809659,2021-04-14 18:01:22.527619
200,2021-04-14 18:01:17.808657,2021-04-14 18:01:22.528618
200,2021-04-14 18:01:17.803657,2021-04-14 18:01:22.533618
200,2021-04-14 18:01:17.818659,2021-04-14 18:01:22.534618
200,2021-04-14 18:01:17.816660,2021-04-14 18:01:22.536620
200,2021-04-14 18:01:17.716656,2021-04-14 18:01:22.536620
200,2021-04-14 18:01:17.805662,2021-04-14 18:01:22.537619
200,2021-04-14 18:01:17.427660,2021-04-14 18:01:22.537619
200,2021-04-14 18:01:17.844659,2021-04-14 18:01:22.538618
200,2021-04-14 18:01:17.630658,2021-04-14 18:01:22.540618
200,2021-04-14 18:01:17.776658,2021-04-14 18:01:22.541618
200,2021-04-14 18:01:17.636658,2021-04-14 18:01:22.542618
200,2021-04-14 18:01:17.814658,2021-04-14 18:01:22.546618
200,2021-04-14 18:01:17.717657,2021-04-14 18:01:22.548619
200,2021-04-14 18:01:17.635658,2021-04-14 18:01:22.550618
200,2021-04-14 18:01:17.682658,2021-04-14 18:01:22.551619
200,2021-04-14 18:01:17.805662,2021-04-14 18:01:22.551619
200,2021-04-14 18:01:17.680658,2021-04-14 18:01:22.552619
200,2021-04-14 18:01:17.453660,2021-04-14 18:01:22.554618
200,2021-04-14 18:01:17.684659,2021-04-14 18:01:22.554618
200,2021-04-14 18:01:17.476660,2021-04-14 18:01:22.563619
200,2021-04-14 18:01:17.819658,2021-04-14 18:01:22.566620
200,2021-04-14 18:01:17.806660,2021-04-14 18:01:22.567619
200,2021-04-14 18:01:17.621659,2021-04-14 18:01:22.569619
200,2021-04-14 18:01:17.654658,2021-04-14 18:01:22.570619
200,2021-04-14 18:01:17.632659,2021-04-14 18:01:22.587618
200,2021-04-14 18:01:17.639658,2021-04-14 18:01:22.589618
200,2021-04-14 18:01:17.769657,2021-04-14 18:01:22.595618
200,2021-04-14 18:01:17.845657,2021-04-14 18:01:22.596618
200,2021-04-14 18:01:17.441661,2021-04-14 18:01:22.601618
200,2021-04-14 18:01:17.579659,2021-04-14 18:01:22.604618
200,2021-04-14 18:01:17.576659,2021-04-14 18:01:22.605618
200,2021-04-14 18:01:17.789658,2021-04-14 18:01:22.609618
200,2021-04-14 18:01:17.804659,2021-04-14 18:01:22.610618
200,2021-04-14 18:01:17.427660,2021-04-14 18:01:22.611618
200,2021-04-14 18:01:17.449659,2021-04-14 18:01:22.618618
200,2021-04-14 18:01:17.745658,2021-04-14 18:01:22.619617
200,2021-04-14 18:01:17.476660,2021-04-14 18:01:22.622618
200,2021-04-14 18:01:17.442661,2021-04-14 18:01:22.629618
200,2021-04-14 18:01:17.533660,2021-04-14 18:01:22.630618
200,2021-04-14 18:01:17.482659,2021-04-14 18:01:22.637617
200,2021-04-14 18:01:17.550659,2021-04-14 18:01:22.637617
200,2021-04-14 18:01:17.836657,2021-04-14 18:01:22.644618
200,2021-04-14 18:01:17.781657,2021-04-14 18:01:22.645618
200,2021-04-14 18:01:17.534659,2021-04-14 18:01:22.646617
200,2021-04-14 18:01:17.588658,2021-04-14 18:01:22.662617
200,2021-04-14 18:01:17.458659,2021-04-14 18:01:22.672617
200,2021-04-14 18:01:17.426660,2021-04-14 18:01:22.672617
200,2021-04-14 18:01:17.477659,2021-04-14 18:01:22.679617
200,2021-04-14 18:01:17.568658,2021-04-14 18:01:22.683617
200,2021-04-14 18:01:17.724658,2021-04-14 18:01:22.686617
200,2021-04-14 18:01:17.795658,2021-04-14 18:01:22.687618
200,2021-04-14 18:01:17.798659,2021-04-14 18:01:22.689618
200,2021-04-14 18:01:17.824656,2021-04-14 18:01:22.690617
200,2021-04-14 18:01:17.617658,2021-04-14 18:01:22.695619
200,2021-04-14 18:01:17.473659,2021-04-14 18:01:22.696617
200,2021-04-14 18:01:17.597658,2021-04-14 18:01:22.702617
200,2021-04-14 18:01:17.577658,2021-04-14 18:01:22.704616
200,2021-04-14 18:01:17.553659,2021-04-14 18:01:22.715617
200,2021-04-14 18:01:17.583657,2021-04-14 18:01:22.715617
200,2021-04-14 18:01:17.582658,2021-04-14 18:01:22.716616
200,2021-04-14 18:01:17.631658,2021-04-14 18:01:22.717618
200,2021-04-14 18:01:17.839656,2021-04-14 18:01:22.721617
200,2021-04-14 18:01:17.618658,2021-04-14 18:01:22.731618
200,2021-04-14 18:01:17.669658,2021-04-14 18:01:22.731618
200,2021-04-14 18:01:17.646658,2021-04-14 18:01:22.734617
200,2021-04-14 18:01:17.625658,2021-04-14 18:01:22.735617
200,2021-04-14 18:01:17.780657,2021-04-14 18:01:22.736618
200,2021-04-14 18:01:17.774657,2021-04-14 18:01:22.736618
200,2021-04-14 18:01:17.786658,2021-04-14 18:01:22.737618
